id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
12752736,"Columbia University,COSO房源2017暑假招租,5月31日-7月31日",69366248,岑,Manhattan,Upper West Side,40.8001,-73.9658,Private room,45,0,,,1,0,35
25134727,"Trendy, Large Patio, Near Subway",175513439,Benjamin,Brooklyn,Bedford-Stuyvesant,40.6882,-73.95381,Entire home/apt,30,1,2018-07-29,0.09,1,189,217
28341857,"Private Brand New 2 BR, Minutes from JFK & LGA",5669527,Mohd Tahmid,Queens,Jamaica,40.67695,-73.79045,Entire home/apt,1,96,2019-07-04,9.63,1,31,99
9152965,Spacious Duplex w/ additional loft.,4313126,Andy,Brooklyn,Bushwick,40.69885,-73.93370999999999,Entire home/apt,10,1,2016-01-07,0.02,2,0,200
21947445,"Perfect, Private Garden Apartment (Prime Brooklyn)",34595916,Andrew,Brooklyn,South Slope,40.66794,-73.98638000000001,Entire home/apt,5,55,2019-06-27,3.03,3,235,149
2071464,Brooklyn garden 2 bedroom,3011547,Wendy,Brooklyn,Boerum Hill,40.6863,-73.98572,Entire home/apt,5,34,2019-06-22,0.5,3,333,400
20193058,Light-Filled Top Floor of 4BR Townhouse.❤️❤️❤️❤️❤️,16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.67925,-73.91017,Entire home/apt,28,7,2018-09-23,0.3,5,226,122
25668516,Great cozy room near the center of NYC 12AR,190921808,John,Manhattan,Hell's Kitchen,40.75407,-73.99528000000001,Private room,7,8,2019-06-09,0.64,47,271,100
11371099,Charming 1 Bedroom Brooklyn Apt,59595517,Lisa,Brooklyn,Bedford-Stuyvesant,40.68164,-73.93496999999999,Entire home/apt,4,106,2019-06-16,2.64,1,201,83
13461412,❤ of Midtown  | Rooftop Terraces +,3191545,Kyle,Manhattan,Hell's Kitchen,40.76245,-73.98767,Entire home/apt,30,1,2017-06-02,0.04,23,332,150
747538,"HUGE mid-century modern, sunny flat w/ amazing cat",2293050,Nick,Brooklyn,Crown Heights,40.67652,-73.9614,Private room,2,167,2019-07-03,4.16,1,320,61
25309799,Jades place,4520673,Jade,Brooklyn,Williamsburg,40.71458,-73.96169,Private room,5,67,2019-07-01,5.01,2,124,65
7601870,Chelsea Chic,35102629,Marino,Manhattan,Chelsea,40.75013,-74.0033,Entire home/apt,1,75,2019-05-26,1.61,1,331,215
36390226,Comfortable clean Bedstuy private room,267932490,Angela,Brooklyn,Bedford-Stuyvesant,40.69551,-73.93951,Private room,1,2,2019-07-08,2.0,1,14,45
1515611,"AMAZING, HUGE NEW YORK LOFT!",8092548,Habib,Brooklyn,Clinton Hill,40.68639,-73.9624,Entire home/apt,3,38,2019-06-25,0.54,1,364,229
17788697,PRIVATE BROOKLYN APT.  with quiet garden,3682941,Marco,Brooklyn,Bedford-Stuyvesant,40.68769,-73.95254,Private room,5,0,,,1,66,150
54453,MIDTOWN WEST - Large alcove studio,255583,Anka,Manhattan,Hell's Kitchen,40.76548,-73.98474,Shared room,6,10,2014-01-07,0.09,1,363,105
20832523,cozy & clean room in the Bronx,136104359,Bonissat,Bronx,Concourse,40.83497,-73.9189,Private room,7,32,2019-06-25,1.68,1,50,35
17494449,Bright and Sunny Room in Amazing Bushwick Apt,27522582,Gabriele,Brooklyn,Bushwick,40.70105,-73.91547,Private room,1,0,,,3,0,50
20741509,"Hrlem Brownstone,By CentralPark.22 min Time Square",148544231,Khalif,Manhattan,Morningside Heights,40.80841,-73.95625,Private room,3,13,2018-08-27,0.59,2,61,85
15733832,Ponerse las Pilas - VIVO NYC!!!,101653570,The Wrights,Brooklyn,Bedford-Stuyvesant,40.68955,-73.95116999999999,Private room,2,195,2019-06-21,6.01,3,40,59
297611,Inexpensive apartment in exchange for cat-care,997124,Alison,Brooklyn,Fort Greene,40.693090000000005,-73.97074,Private room,3,1,2018-05-13,0.07,1,0,35
228517,Great Bedroom in Downtown Manhattan,1192610,Raven,Manhattan,Chinatown,40.71611,-73.99828000000001,Private room,30,59,2019-06-24,0.64,1,281,110
17555918,Private bedroom right on the High Line/Chelsea,3650456,Louizos Alexandros,Manhattan,Chelsea,40.74899,-74.00403,Private room,7,12,2017-11-01,0.42,1,0,90
10647977,Cozy studio in WaHi,32298504,Cassy,Manhattan,Washington Heights,40.83723,-73.94249,Entire home/apt,3,34,2018-10-24,0.81,1,0,70
21867375,Metro Suite in Manhattan by Central Park/Time (2),67349249,ResortShare,Manhattan,Midtown,40.76443,-73.98151999999999,Entire home/apt,2,0,,,4,243,398
25318171,Home Away,95564806,Olvin,Brooklyn,Brownsville,40.66006,-73.91234,Private room,1,1,2018-06-15,0.08,3,0,60
32477522,Brooklyn Hibiscus,126176275,Audrey,Brooklyn,East Flatbush,40.63707,-73.93148000000001,Private room,4,10,2019-06-03,2.59,4,42,35
18173787,Cute Tiny Room Family Home by LGA NO CLEANING FEE,26432133,Danielle,Queens,East Elmhurst,40.7638,-73.87238,Private room,1,436,2019-07-08,16.03,5,337,48
15453848,Cozy Room in Crown Heights! (Female Guests Only),11304670,Katya,Brooklyn,Crown Heights,40.66469,-73.95125,Private room,5,3,2019-01-01,0.1,1,206,29
7460933,Large Private Room in Greenpoint/ Williamsburg,12738054,Aude,Brooklyn,Greenpoint,40.72435,-73.95154000000001,Private room,1,119,2019-06-24,2.57,2,1,95
35975325,"50% off! Futon, yard access,  trendy wburg",3360618,Tc,Brooklyn,Williamsburg,40.71246,-73.94014,Private room,2,1,2019-07-01,1.0,3,16,57
6422762,Cozy Room in UES Apartment,13341919,Jennifer,Manhattan,Upper East Side,40.78396,-73.95218,Private room,2,3,2015-12-27,0.06,1,0,110
5652946,Sunny Bedroom Near Prospect Park,19233353,Kallie,Brooklyn,Prospect-Lefferts Gardens,40.65758,-73.95866,Private room,14,6,2018-10-15,0.12,2,0,45
21967259,Luxury Chelsea Condo on the High Line park,160376922,Alesia,Manhattan,Chelsea,40.74918,-74.00369,Entire home/apt,1,11,2018-08-22,0.56,1,0,800
6425712,Roomy and quiet 2BR in Manhattan!,16598550,Candace,Manhattan,Washington Heights,40.85516,-73.9378,Entire home/apt,1,2,2015-06-27,0.04,1,0,200
21762095,Brand New 1 Bdrm Apt in Williamsburg Brooklyn - 3L,156436372,Sonia,Brooklyn,Williamsburg,40.71501,-73.95125,Entire home/apt,30,6,2019-05-05,0.44,4,333,100
27420805,"Peaceful Retreat, One stop from Manhattan",718630,Sara,Queens,Long Island City,40.74583,-73.95363,Entire home/apt,3,2,2019-04-21,0.32,1,3,150
34745490,Cozy one bedroom apartment with modern touch!,262035496,Omwattie,Brooklyn,East Flatbush,40.654720000000005,-73.93683,Entire home/apt,2,7,2019-06-18,5.83,1,123,115
3816424,3,23633,Eugene,Brooklyn,Bushwick,40.70248,-73.93225,Private room,1,0,,,2,0,75
16569426,Cosy  1 bed basement Apartment,109155011,Pearline,Brooklyn,East Flatbush,40.64342,-73.94037,Entire home/apt,1,82,2019-06-09,3.16,1,179,75
27046708,Designer $10M Luxury Home in Prime SoHo !,203504228,Luxury Lofts,Manhattan,SoHo,40.72367,-73.99868000000001,Entire home/apt,4,21,2019-06-23,2.26,1,125,1250
33775845,Little Italy/Lower East Side/ 3BR A+ Location!,254518753,Princess,Manhattan,Little Italy,40.7203,-73.99663000000001,Entire home/apt,31,4,2019-05-19,1.52,1,139,139
36038093,Comfortable & independent apartment in Queens NY,234010972,Kevin,Queens,East Elmhurst,40.75888,-73.87889,Entire home/apt,1,0,,,1,264,120
32704496,Ladies Shared Cozy Space,163749958,Brianna,Manhattan,Kips Bay,40.74433,-73.97868000000001,Shared room,2,1,2019-05-10,0.5,3,365,39
165461,Couldn't Be Closer To Columbia Uni2,867225,Rahul,Manhattan,Morningside Heights,40.80525,-73.95916,Private room,5,57,2019-01-01,0.59,2,201,75
1928570,"Studio Apt. in Williamsburg, Brooklyn, NY",4393792,Jose C.,Brooklyn,Williamsburg,40.71532,-73.94581,Entire home/apt,3,5,2018-11-04,0.26,1,0,120
214917,New Clean Spacious Bed & Breakfast,1109658,Carmel,Staten Island,Emerson Hill,40.60742,-74.14388000000001,Private room,2,2,2018-02-08,0.05,1,158,80
35992301,Waterfront 1 BR 2 Bath w/ Pool Prime Williamsburg,1325958,Blake,Brooklyn,Williamsburg,40.72013,-73.96299,Entire home/apt,14,0,,,1,38,300
32714651,Gorgeous  Modern Cozy Manhattan Apartment!,29525065,Mj,Manhattan,Upper West Side,40.78334,-73.97927,Entire home/apt,30,1,2019-05-31,0.75,1,311,120
20075580,Kew gardens,5016524,Darshan,Queens,Forest Hills,40.71395,-73.83185999999999,Private room,1,2,2017-08-12,0.09,1,0,45
24758343,Large 1 bedroom Upper East apartment,25146744,Dana,Manhattan,Upper East Side,40.77181,-73.95097,Entire home/apt,5,1,2018-08-05,0.09,1,0,199
35936469,Livingroom near Columbia University in Manhattan,224900105,文清,Manhattan,Harlem,40.81908,-73.95718000000001,Shared room,7,0,,,1,83,30
19142325,Futon available in an amazing location,40277071,Sunny,Manhattan,Upper West Side,40.79351,-73.9698,Shared room,2,0,,,1,0,70
29855524,Putnam Palace,39972598,Barbara,Brooklyn,Bushwick,40.68847,-73.91989000000001,Private room,4,1,2018-11-27,0.13,1,342,70
21548449,2 Big bedrooms apartment in Brooklyn,4446647,Alex,Brooklyn,Flatbush,40.6452,-73.95958,Entire home/apt,5,1,2017-11-10,0.05,1,0,120
29662606,Your Home Away From Home in New York City!  NYC,10552196,Nikolas,Manhattan,Hell's Kitchen,40.76158,-73.99175,Shared room,1,2,2018-12-09,0.24,1,363,100
2284454,MANHATTAN SUPERBOWL ACCOMODATION,11668649,Andrew,Manhattan,Upper East Side,40.76904,-73.95435,Entire home/apt,1,0,,,1,0,1600
6234329,Luxury 1 Bedroom in Astoria,13324888,Duygu,Queens,Astoria,40.77262,-73.92364,Entire home/apt,7,2,2016-09-18,0.04,1,0,200
30586563,"Charming, Quiet Prewar Apt in Midtown, Manhattan",107374902,Liam,Manhattan,Midtown,40.75426,-73.96524000000001,Entire home/apt,3,5,2019-06-30,0.8,1,41,182
25949539,"Elegant 4 floor/4BR home, garden, chef's kitchen",183188884,Alex,Brooklyn,Clinton Hill,40.68403,-73.9625,Entire home/apt,3,0,,,1,0,780
26338897,Contemporary Brooklyn living 20 min from Manhattan,2594243,Rachael,Brooklyn,Fort Greene,40.68664,-73.97683,Entire home/apt,5,2,2018-10-28,0.19,2,0,200
25191316,Gorgeous Private room near NYC,12931469,Margarita,Staten Island,Great Kills,40.54889,-74.14199,Private room,2,4,2018-11-05,0.3,3,84,50
27727321,Simplicity,209332627,Adriana,Manhattan,Washington Heights,40.85711,-73.93004,Private room,2,4,2019-06-15,1.67,2,58,75
15423388,Designer's Loft in Williamsburg,25549229,Pauline,Brooklyn,Williamsburg,40.70677,-73.96745,Private room,1,91,2019-06-19,2.74,2,12,101
27111530,Simple & Spacious Brooklyn Room,68454791,Dominique,Brooklyn,Bedford-Stuyvesant,40.68863,-73.93902,Private room,2,6,2018-09-29,0.53,1,79,55
30285056,"LOVELY, SPACIOUS FURNISHED MANHATTAN BEDROOM",31374,Shon,Manhattan,Inwood,40.86328,-73.92184,Private room,3,0,,,3,96,50
12071038,"UES area ,Luxury modern quiet private Apt",64676041,Mey,Manhattan,East Harlem,40.78784,-73.94998000000001,Entire home/apt,5,88,2019-06-24,2.23,1,326,149
32917917,Private room for rent in crescent east New York,247662050,Grinis,Brooklyn,Cypress Hills,40.68355,-73.8765,Private room,1,1,2019-05-18,0.57,1,89,60
6652170,Bunk Bed room share in Bklyn near Brooklyn College,17927814,Malisa,Brooklyn,Flatlands,40.62787,-73.94275999999999,Shared room,5,0,,,1,0,27
32338520,Stylish apartment in a Brooklyn brownstone,6635392,Patrick,Brooklyn,Bedford-Stuyvesant,40.685970000000005,-73.93873,Entire home/apt,5,4,2019-07-01,1.2,1,0,125
30768969,Sunny & Big Room w/private toilet in Bushwick,192181166,Elisa,Brooklyn,Williamsburg,40.70891,-73.94268000000001,Private room,3,0,,,2,0,72
3157330,"clean, casual 2BD apt in bed-stuy!",9105586,Marc,Brooklyn,Bedford-Stuyvesant,40.68898,-73.9412,Entire home/apt,1,1,2015-02-12,0.02,1,0,75
18487817,Spacious private room in a 3br in Bushwick,17381128,Arielle,Brooklyn,Bushwick,40.686440000000005,-73.91064,Private room,7,0,,,1,0,40
26038936,"GREAT LOCATION, THE HEART OF THE UWS!",6918093,Carinne,Manhattan,Upper West Side,40.78883,-73.98068,Private room,3,8,2018-12-27,0.62,1,0,90
3812554,"Master Bedrm, Steam Shr/Jacuzzi, FH",19597910,Ruth,Queens,Forest Hills,40.727,-73.83924,Private room,2,75,2019-05-19,1.27,3,358,145
19412140,Sunny Bed-Stuy apartment with rooftop access,61483702,Sasha,Brooklyn,Bedford-Stuyvesant,40.69232,-73.93446,Private room,2,3,2017-07-16,0.12,2,0,70
2875923,"Cozy, Clean, Spacious Apartment!",9638204,Teresa,Manhattan,Harlem,40.82149,-73.93718,Private room,1,3,2019-05-19,0.33,2,126,75
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,Isabella,Manhattan,Upper East Side,40.76704,-73.95721999999999,Entire home/apt,6,0,,,1,0,159
16928488,Private apartment in new Brooklyn building!,5611490,Steven & Melissa,Brooklyn,Bedford-Stuyvesant,40.68438,-73.95299,Entire home/apt,2,33,2019-05-22,1.21,1,80,150
20224936,Super Cute Studio in Heart of Greenpoint,35894876,Kristin,Brooklyn,Greenpoint,40.72505,-73.94449,Entire home/apt,1,114,2019-06-20,4.97,1,255,99
13373898,Sunny Designer Gem for Families & Couples! #10304,8961407,Jamie,Manhattan,Harlem,40.8057,-73.94689,Entire home/apt,3,46,2019-06-30,1.3,3,297,350
31919636,"LUMINOUS, COZY BR w/ personal BA + entrance in BK",29301386,Saya,Brooklyn,Williamsburg,40.70333,-73.94913000000001,Private room,2,16,2019-07-01,3.27,1,11,85
24334634,River and Park Views from Balcony,3220590,Nova,Manhattan,Morningside Heights,40.80798,-73.96585,Entire home/apt,7,0,,,1,0,95
16503382,Cozy Brownstone Apartment Near City,26495426,Aj,Brooklyn,Bedford-Stuyvesant,40.68988,-73.95334,Entire home/apt,3,147,2019-07-06,4.79,1,88,110
26188665,Spacious private room on UWS near Central Park,27474188,Janice,Manhattan,Upper West Side,40.79827,-73.97231,Private room,2,6,2018-08-11,0.48,3,0,90
31801234,MANHATTAN studio 10 minutes away from Central Park,238323020,Paul,Manhattan,Upper East Side,40.76672,-73.96110999999999,Entire home/apt,1,23,2019-06-21,4.16,1,109,129
21421438,Iconic Apartment in Times Square Steps to Broadway,143555138,Valdo,Manhattan,Hell's Kitchen,40.76131,-73.99361999999999,Entire home/apt,1,85,2019-07-02,4.08,1,172,185
28978510,Quite 1 Bedroom Apartment near EBS,211549023,Studioplus,Manhattan,Midtown,40.74822,-73.9873,Entire home/apt,2,14,2019-06-22,1.95,13,279,240
3161739,Up among the trees in Bed Stuy,14736455,Anna,Brooklyn,Bedford-Stuyvesant,40.693940000000005,-73.95017,Entire home/apt,7,56,2019-05-15,0.93,1,188,125
26420626,Ladies bedroom Bed 4,119669058,Melissa,Brooklyn,Bedford-Stuyvesant,40.69299,-73.95675,Shared room,1,21,2019-07-04,1.77,34,365,38
35672353,Room in Luxury Building by Yankee Stadium.,289271,Damian,Bronx,Highbridge,40.83351,-73.93033,Private room,2,0,,,1,296,65
35655420,Midtown 2 Bedroom w King bed near Madison Ave,2883788,Steven,Manhattan,Murray Hill,40.74825,-73.98101,Entire home/apt,3,3,2019-07-03,3.0,1,158,239
23799904,Bright and Beautiful 1BR in Downtown Flushing,5962328,Alan,Queens,Flushing,40.76035,-73.82181,Entire home/apt,30,3,2019-06-30,0.2,15,256,85
235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66414,-73.98574,Entire home/apt,1,40,2019-06-16,0.44,1,0,300
2055614,Lovely designer's studio,10527465,Gigi,Brooklyn,Fort Greene,40.6856,-73.97418,Private room,90,13,2018-10-08,0.19,1,101,89
35425638,Modern 2 BEDROOM PRIME Upper East Side APT.,27181542,Jt,Manhattan,Upper East Side,40.77474,-73.94943,Entire home/apt,30,0,,,1,325,249
36934,Great location in Williamsburg,159370,Viviana,Brooklyn,Williamsburg,40.71363,-73.96398,Entire home/apt,6,27,2018-12-27,0.25,1,189,125
3915796,Central Park Life! Beautiful 1 Bed.,1475015,Mike,Manhattan,Upper West Side,40.76904,-73.98494000000001,Entire home/apt,30,8,2018-07-01,0.13,52,258,113
13256651,Large Comfy Couch in South Prospect Park,56142507,Marie,Brooklyn,Flatbush,40.64542,-73.96484,Shared room,1,22,2019-05-17,0.58,1,365,46
2028291,"Entire studio with backyard, Close to subway!!!",10243387,Mirlet,Queens,Astoria,40.7582,-73.92811,Entire home/apt,3,19,2019-07-07,0.56,2,291,149
16122223,Superb master bedroom on the Upper West Side,3740293,Paolo,Manhattan,Upper West Side,40.78859,-73.97568000000001,Private room,14,1,2017-05-23,0.04,1,0,60
36172912,Stylish 1 Bedroom in the Heart of the LES,44995980,Ann,Manhattan,Lower East Side,40.72007,-73.98873,Entire home/apt,10,0,,,1,313,179
6674363,"New Building, Best Location in NYC",6725667,Megan,Manhattan,Chelsea,40.73969,-73.99446999999999,Private room,3,11,2019-05-11,0.23,1,106,130
32252190,Fall room  秋,240055586,George,Queens,Fresh Meadows,40.737840000000006,-73.79101,Private room,1,20,2019-07-08,4.2,5,38,50
11596767,CITY VIEWS & BALCONY~GORGEOUS 2BR IN MURRAY HILL,2856748,Ruchi,Manhattan,Murray Hill,40.74754,-73.97199,Entire home/apt,30,1,2016-06-30,0.03,49,311,297
36307792,Private room in spacious East Village oasis,41698272,Rachel,Manhattan,East Village,40.72797,-73.98155,Private room,3,0,,,1,170,72
35646539,Manhattan Club Luxury Junior Suite - Best Location,16830841,Mara,Manhattan,Midtown,40.76553,-73.98148,Private room,1,0,,,5,353,358
17993419,Clean and Cozy room in Central Manhattan,30656279,Jill,Manhattan,Hell's Kitchen,40.76634,-73.98721,Private room,30,3,2018-05-27,0.11,4,160,61
21082194,Howard Beach CrashPad,14046692,Pedro J,Queens,Howard Beach,40.65979,-73.8315,Private room,1,1,2017-09-29,0.05,2,0,45
21500449,Authentic Brklyn Experience - Room A,156042211,Tia,Brooklyn,Canarsie,40.64963,-73.89817,Private room,4,8,2018-02-17,0.39,4,37,65
34844961,The Pineapple tree (Girls shared room only),261338177,Diana,Brooklyn,Gravesend,40.58972,-73.97171999999999,Shared room,7,0,,,6,343,25
9835950,Vibey Bedroom in 2BR - Williamsburg,2409133,Kristy,Brooklyn,Williamsburg,40.70848,-73.94584,Private room,47,7,2017-04-15,0.16,1,0,44
1484310,1 bed aprt best location in NewYork,7727015,Lucie,Manhattan,Lower East Side,40.7204,-73.99042,Entire home/apt,5,9,2016-09-28,0.16,1,0,120
21863836,Bogro.,24092147,Jon,Brooklyn,Bushwick,40.69186,-73.9221,Private room,2,1,2018-04-01,0.06,1,88,75
14153255,The Mahogany Suite- The Solo Adventurer l,52862385,The Mahogany Suite(Studio Apartment,Brooklyn,East Flatbush,40.6628,-73.93397,Private room,2,24,2019-06-17,0.71,3,290,65
12113280,Brooklyn Summer Haven- Private Room!,64963967,Ruby,Brooklyn,Bedford-Stuyvesant,40.67988,-73.92687,Private room,1,0,,,1,0,44
33172249,"#3 Cozy Studio , 2 blocks from Central Park",231138233,Filiz,Manhattan,East Harlem,40.78878,-73.94838,Entire home/apt,1,23,2019-07-07,6.83,5,102,165
35125636,5MinTrainSmallSmallCozyRoomIndustryCityLutheranH,264569855,Leidi,Brooklyn,Sunset Park,40.648990000000005,-74.0125,Shared room,1,4,2019-06-25,4.0,1,342,30
14610596,Private Room Couch close to Central Park,83586204,Doe2930,Manhattan,East Harlem,40.79281,-73.93955,Private room,1,19,2019-05-17,0.9,1,18,40
5021376,Easily accessible cozy room! R202,17638424,Sophie,Queens,Elmhurst,40.74602,-73.87338000000001,Private room,1,95,2019-07-02,2.37,8,175,34
9880140,"Huge amazing 1bdrm, Upper Manhattan",3460956,Anya & Marco,Manhattan,Washington Heights,40.85884,-73.93356,Entire home/apt,5,13,2018-02-19,0.35,1,0,100
2707824,Bedroom with Queensize Bed in Nolita/SoHo,8373183,Arash,Manhattan,Nolita,40.72173,-73.99383,Private room,1,32,2018-09-09,0.75,1,0,95
21737535,Newly Renovated LES Apartment with Private Balcony,11028650,Nathaniel,Manhattan,Lower East Side,40.71935,-73.98442,Private room,5,0,,,1,0,69
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,Manhattan,Upper East Side,40.77272,-73.95307,Private room,3,0,,,2,0,190
2557654,East Village Charm,13094498,Doug,Manhattan,East Village,40.72939,-73.98319000000001,Private room,2,124,2019-07-07,1.92,1,109,75
19154733,2 bedrooms Williamsburg loft - huge and sunny,42405567,Chris,Brooklyn,Williamsburg,40.71356,-73.94372,Entire home/apt,4,7,2018-09-02,0.29,2,8,225
9999351,Cozy two bedroom apartment,51368588,Paula,Manhattan,Upper East Side,40.76438,-73.95871,Entire home/apt,3,35,2019-04-25,0.82,2,0,170
993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,5454862,Barbara,Manhattan,Harlem,40.8278,-73.94891,Entire home/apt,3,185,2019-06-14,2.46,1,6,97
2263248,Large 1 bedroom,11557572,William,Manhattan,Kips Bay,40.74438,-73.97965,Entire home/apt,2,1,2015-10-01,0.02,1,0,369
24970249,Peaceful&Sun filled 2BR&private bathroom near NYC,12931469,Margarita,Staten Island,Great Kills,40.54901,-74.142,Private room,2,4,2018-11-19,0.29,3,86,120
29190221,Cozy room in Brooklyn. 40 min to Manhattan.,172986033,Boris,Brooklyn,Bensonhurst,40.61023,-73.99627,Private room,1,0,,,1,0,39
13761654,Great room in a spacious apartment DT Manhattan,327900,T,Manhattan,Lower East Side,40.72144,-73.98655,Private room,1,10,2016-12-18,0.27,2,187,69
30857261,"Bright and airy close transport, left side",230108889,Malca,Queens,Kew Gardens Hills,40.71843,-73.81266,Private room,4,6,2019-07-06,0.95,2,111,49
32201182,Beautiful 1BR in Heart of Midtown Manhattan,26817172,Malvern,Manhattan,Midtown,40.75828,-73.96829,Entire home/apt,1,11,2019-06-29,3.59,1,336,250
20724,Sunny room+Pvte office in huge loft,961342,Augustin,Brooklyn,Bushwick,40.70032,-73.9383,Private room,4,24,2019-05-26,0.28,1,317,65
6796530,Stay in our wonderful loft!,35574300,Spanky,Brooklyn,Gowanus,40.67928,-73.98254,Private room,1,238,2019-07-01,4.85,1,236,98
